ano;tipo_ingresso;regime_juridico;genero;grupo_cargo;quantidade_ingressos
2020;Concurso;Estatutário;Masculino;Receita Federal Brasil;1
2020;Concurso;Estatutário;Masculino;Receita Federal Do Brasil;1
2020;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;16
2020;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;3
2020;Transposição;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;2
2020;Transposição;Estatutário;Masculino;Grupo Taf - Ex-Territorios;2
2020;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;26
2020;Transposição;Regime Militar;Masculino;Militares Do Ex-Territ(Quadro Extinção);1
2020;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;3762
2020;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;24
2020;Processo Seletivo;Contrato Temporário;Masculino;Cargo Tempor Tec Especializ - Lei 8745;1
2020;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;848
2020;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1030
2020;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario - Mp  974-20;61
2020;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;1615
2020;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;15
2020;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;2655
2020;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;986
2021;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;2
2021;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;1
2021;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;6
2021;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;21
2021;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;3
2021;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;622
2021;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;108
2021;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;1
2021;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;1
2021;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;314
2021;Concurso;Estatutário;Feminino;Carreira Policial Federal;37
2021;Concurso;Estatutário;Feminino;Diplomacia;7
2021;Concurso;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2021;Concurso;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;2
2021;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;989
2021;Concurso;Estatutário;Feminino;Plano De Carreiras Da Abin;9
2021;Concurso;Estatutário;Feminino;Plano Esp De Cargos Do Minist Da Fazenda;1
2021;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;11
2021;Concurso;Estatutário;Feminino;Plano Especial De Cargos Do Dpf;1
2021;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;16
2021;Concurso;Estatutário;Feminino;Receita Federal Brasil;4
2021;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;21
2021;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;4
2021;Transposição;Estatutário;Feminino;Carreira Magisterio Ex-Territ - Extincao;1
2021;Transposição;Estatutário;Feminino;Estrutura Remun Cargos Esp - Lei 12277;1
2021;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;42
2021;Transposição;Estatutário;Feminino;Policiais Civis Ex-Territorios Federais;1
2021;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;2141
2021;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;50
2021;Processo Seletivo;Contrato Temporário;Feminino;Cargo Tempor Tec Especializ - Lei 8745;7
2021;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;2857
2021;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;2036
2021;Processo Seletivo;Contrato Temporário;Feminino;Contrato Lei 8745/93 - Dec 4748/2003;1
2021;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Agu;2
2021;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;1970
2021;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;921
2021;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;32
2021;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;1885
2021;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;1681
2021;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;1
2021;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;5
2021;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;3
2021;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;1
2021;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;13
2021;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;623
2021;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;690
2021;Concurso;Estatutário;Masculino;Carreira Dnit;1
2021;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;1
2021;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;378
2021;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;1
2021;Concurso;Estatutário;Masculino;Carreira Policial Federal;228
2021;Concurso;Estatutário;Masculino;Carreira Prod Anali Inf Geog Estatistica;1
2021;Concurso;Estatutário;Masculino;Diplomacia;17
2021;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;1
2021;Concurso;Estatutário;Masculino;Estrutura Remun Cargos Esp - Lei 12277;1
2021;Concurso;Estatutário;Masculino;Planej.Infra-Estrut.Cienc.E Tecnologia;1
2021;Concurso;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;1
2021;Concurso;Estatutário;Masculino;Plano De Cargos De Juiz Do Trib Maritimo;1
2021;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;885
2021;Concurso;Estatutário;Masculino;Plano De Carreiras Da Abin;34
2021;Concurso;Estatutário;Masculino;Plano Especial De Cargos - Suframa;1
2021;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;9
2021;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;1
2021;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;9
2021;Concurso;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;1
2021;Concurso;Estatutário;Masculino;Quadro De Pessoal Agencia Nac. De Aguas;1
2021;Concurso;Estatutário;Masculino;Receita Federal Brasil;2
2021;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;4
2021;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;1
2021;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;20
2021;Transposição;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;1
2021;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;8
2021;Transposição;Regime Militar;Masculino;Militares Do Ex-Territ(Quadro Extinção);3
2021;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;1585
2021;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;37
2021;Processo Seletivo;Contrato Temporário;Masculino;Cargo Tempor Tec Especializ - Lei 8745;6
2021;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2456
2021;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1705
2021;Processo Seletivo;Contrato Temporário;Masculino;Contrato Lei 8745/93 - Dec 4748/2003;1
2021;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario - Mp  974-20;652
2021;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;1685
2021;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;27
2021;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;1535
2021;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;352
2022;Concurso;Estatutário;Feminino;Cargo Isolado - Pcc Mag Federal;2
2022;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;2
2022;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;1
2022;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;3
2022;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;8
2022;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;1277
2022;Concurso;Estatutário;Feminino;Carreira De Perito Medico Federal;1
2022;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;218
2022;Concurso;Estatutário;Feminino;Carreira Defensoria Publica;22
2022;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;9
2022;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;1
2022;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;370
2022;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;57
2022;Concurso;Estatutário;Feminino;Carreira Policial Federal;290
2022;Concurso;Estatutário;Feminino;Carreira Procurador Da Fazenda Nacional;1
2022;Concurso;Estatutário;Feminino;Diplomacia;15
2022;Concurso;Estatutário;Feminino;Especialista Em Meio Ambiente;334
2022;Concurso;Estatutário;Feminino;Gestao;92
2022;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;2097
2022;Concurso;Estatutário;Feminino;Plano De Carreiras Da Abin;8
2022;Concurso;Estatutário;Feminino;Plano Especial De Cargos - Suframa;1
2022;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;24
2022;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;13
2022;Concurso;Estatutário;Feminino;Receita Federal Brasil;3
2022;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;13
2022;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;5
2022;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;2429
2022;Processo Seletivo;Contrato Temporário;Feminino;Aposentado Contrato Temporario Inss;133
2022;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;44
2022;Processo Seletivo;Contrato Temporário;Feminino;Cargo Tempor Tec Especializ - Lei 8745;8
2022;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;2409
2022;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;2181
2022;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;2048
2022;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;1701
2022;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;2
2022;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;268
2022;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;1763
2022;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;3
2022;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;4
2022;Concurso;Estatutário;Masculino;Carreira Auditor Fiscal Federal Agrop;1
2022;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;5
2022;Concurso;Estatutário;Masculino;Carreira De Desenvolvimento Tecnologico;4
2022;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;1298
2022;Concurso;Estatutário;Masculino;Carreira De Oficial De Chancelaria;1
2022;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;1283
2022;Concurso;Estatutário;Masculino;Carreira De Sup Tecn Metrol E Qualidade;1
2022;Concurso;Estatutário;Masculino;Carreira Defensoria Publica;15
2022;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;9
2022;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;593
2022;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;263
2022;Concurso;Estatutário;Masculino;Carreira Policial Federal;1252
2022;Concurso;Estatutário;Masculino;Diplomacia;21
2022;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;408
2022;Concurso;Estatutário;Masculino;Gestao;289
2022;Concurso;Estatutário;Masculino;Plano De Cargos De Juiz Do Trib Maritimo;1
2022;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;2222
2022;Concurso;Estatutário;Masculino;Plano De Carreiras Da Abin;24
2022;Concurso;Estatutário;Masculino;Plano De Carreiras E Cargos-Pccdpu - Ns;1
2022;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;8
2022;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;1
2022;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;15
2022;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;1
2022;Concurso;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;1
2022;Concurso;Estatutário;Masculino;Receita Federal Brasil;3
2022;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1
2022;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;5
2022;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;1677
2022;Processo Seletivo;Contrato Temporário;Masculino;Aposentado Contrato Temporario Inss;82
2022;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;51
2022;Processo Seletivo;Contrato Temporário;Masculino;Cargo Tempor Tec Especializ - Lei 8745;1
2022;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;1970
2022;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1959
2022;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario - Mp  974-20;737
2022;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;2151
2022;Processo Seletivo;Contrato Temporário;Masculino;Militares Contrato Temporario Inss;87
2022;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;231
2022;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;447
2023;Concurso;Estatutário;Feminino;Cargos Das Agencias Reguladoras;3
2023;Concurso;Estatutário;Feminino;Carreira Auditor Fiscal Federal Agrop;1
2023;Concurso;Estatutário;Feminino;Carreira Da Area Juridica;41
2023;Concurso;Estatutário;Feminino;Carreira Da Prev Da Saude E Do Trabalho;1
2023;Concurso;Estatutário;Feminino;Carreira De Desenvolvimento Tecnologico;1
2023;Concurso;Estatutário;Feminino;Carreira De Magisterio Superior;775
2023;Concurso;Estatutário;Feminino;Carreira De Policial Rodoviario Federal;7
2023;Concurso;Estatutário;Feminino;Carreira Do Dnpm;9
2023;Concurso;Estatutário;Feminino;Carreira Do Seguro Social;469
2023;Concurso;Estatutário;Feminino;Carreira Fiscal Do Trabalho;1
2023;Concurso;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;325
2023;Concurso;Estatutário;Feminino;Carreira Penitenciaria Federal;2
2023;Concurso;Estatutário;Feminino;Carreira Policial Federal;85
2023;Concurso;Estatutário;Feminino;Especialista Em Meio Ambiente;44
2023;Concurso;Estatutário;Feminino;Gestao;17
2023;Concurso;Estatutário;Feminino;Plano De Carreira Dos Cargos Tae-Ife;1052
2023;Concurso;Estatutário;Feminino;Plano De Carreiras Da Abin;2
2023;Concurso;Estatutário;Feminino;Plano Especial De Cargos Da Cultura;11
2023;Concurso;Estatutário;Feminino;Plano Geral De Cargos Do Poder Executivo;7
2023;Concurso;Estatutário;Feminino;Receita Federal Brasil;1
2023;Transposição;Estatutário;Feminino;Carreira Magist Ens Bas Tec Tecnol;3
2023;Transposição;Estatutário;Feminino;Carreira Magist-Nm Ex Territ - Extincao;5
2023;Transposição;Estatutário;Feminino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;5
2023;Processo Seletivo;Médico Residente;Feminino;Residencia Medica E Multiprofissional;2388
2023;Processo Seletivo;Contrato Temporário;Feminino;Aposentado Contrato Temporario Inss;53
2023;Processo Seletivo;Contrato Temporário;Feminino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;15
2023;Processo Seletivo;Contrato Temporário;Feminino;Cargo Tempor Tec Especializ - Lei 8745;1
2023;Processo Seletivo;Contrato Temporário;Feminino;Carreira De Magisterio Superior;2746
2023;Processo Seletivo;Contrato Temporário;Feminino;Carreira Magist Ens Bas Tec Tecnol;1626
2023;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temp Descentralizado;47
2023;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario - Mp  974-20;211
2023;Processo Seletivo;Contrato Temporário;Feminino;Contrato Temporario Lei 8745/93;728
2023;Processo Seletivo;Contrato Temporário;Feminino;Mag.Superior E 1 E 2 Graus Lei 7596/87;157
2023;Processo Seletivo;Contrato Temporário;Feminino;Militares Contrato Temporario Inss;2
2023;Processo Seletivo;Programa Mais Médicos;Feminino;Programa Mais Medico;2829
2023;Processo Seletivo;Residência Multi Profissional;Feminino;Residencia Medica E Multiprofissional;1787
2023;Concurso;Estatutário;Masculino;Cargo Isolado - Pcc Mag Federal;2
2023;Concurso;Estatutário;Masculino;Cargos Das Agencias Reguladoras;1
2023;Concurso;Estatutário;Masculino;Carreira Da Area Juridica;35
2023;Concurso;Estatutário;Masculino;Carreira Da Prev Da Saude E Do Trabalho;1
2023;Concurso;Estatutário;Masculino;Carreira De Magisterio Superior;767
2023;Concurso;Estatutário;Masculino;Carreira De Policial Rodoviario Federal;36
2023;Concurso;Estatutário;Masculino;Carreira Do Dnpm;30
2023;Concurso;Estatutário;Masculino;Carreira Do Seguro Social;511
2023;Concurso;Estatutário;Masculino;Carreira Fiscal Do Trabalho;2
2023;Concurso;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;509
2023;Concurso;Estatutário;Masculino;Carreira Penitenciaria Federal;10
2023;Concurso;Estatutário;Masculino;Carreira Policial Federal;392
2023;Concurso;Estatutário;Masculino;Diplomacia;2
2023;Concurso;Estatutário;Masculino;Especialista Em Meio Ambiente;66
2023;Concurso;Estatutário;Masculino;Gestao;42
2023;Concurso;Estatutário;Masculino;Plano De Carreira Dos Cargos Tae-Ife;1159
2023;Concurso;Estatutário;Masculino;Plano De Carreiras Da Abin;3
2023;Concurso;Estatutário;Masculino;Plano Especial De Cargos Da Cultura;4
2023;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dpf;1
2023;Concurso;Estatutário;Masculino;Plano Especial De Cargos Do Dprf;1
2023;Concurso;Estatutário;Masculino;Plano Geral De Cargos Do Poder Executivo;8
2023;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Na;1
2023;Concurso;Estatutário;Masculino;Plano Geral De Cargos Poder Executivo-Ni;1
2023;Concurso;Estatutário;Masculino;Quadro De Pessoal Agencia Nac. De Aguas;2
2023;Transposição;Estatutário;Masculino;Carreira Magist Ens Bas Tec Tecnol;3
2023;Transposição;Estatutário;Masculino;Carreira Magist-Nm Ex Territ - Extincao;2
2023;Transposição;Estatutário;Masculino;Carreira Magisterio Ex-Territ - Extincao;1
2023;Transposição;Estatutário;Masculino;Plano Clas Cargo Ex-Terr Federal Pcc-Ext;6
2023;Transposição;Estatutário;Masculino;Policiais Civis Ex-Territorios Federais;4
2023;Processo Seletivo;Médico Residente;Masculino;Residencia Medica E Multiprofissional;1666
2023;Processo Seletivo;Contrato Temporário;Masculino;Aposentado - Contrato Temporario;1
2023;Processo Seletivo;Contrato Temporário;Masculino;Aposentado Contrato Temporario Inss;17
2023;Processo Seletivo;Contrato Temporário;Masculino;Car.Mag.Ensino Basico Tec.Tecn.Mp/431/08;17
2023;Processo Seletivo;Contrato Temporário;Masculino;Carreira De Magisterio Superior;2101
2023;Processo Seletivo;Contrato Temporário;Masculino;Carreira Magist Ens Bas Tec Tecnol;1555
2023;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temp Descentralizado;208
2023;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario - Mp  974-20;57
2023;Processo Seletivo;Contrato Temporário;Masculino;Contrato Temporario Lei 8745/93;659
2023;Processo Seletivo;Contrato Temporário;Masculino;Mag.Superior E 1 E 2 Graus Lei 7596/87;78
2023;Processo Seletivo;Contrato Temporário;Masculino;Militares Contrato Temporario Inss;52
2023;Processo Seletivo;Programa Mais Médicos;Masculino;Programa Mais Medico;2269
2023;Processo Seletivo;Residência Multi Profissional;Masculino;Residencia Medica E Multiprofissional;449
